ID_Vereador;ID;Texto;Data;App
50;231;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
8;232;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
44;233;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
35;234;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
29;235;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
41;236;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
121;237;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
53;238;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
12;239;Votou a favor para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
132;240;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
22;241;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
16;242;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
131;243;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
38;244;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
118;245;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
3;246;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
13;247;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
6;248;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
117;249;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
114;250;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
15;251;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
4;252;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
11;253;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
26;254;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
113;255;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
25;256;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
112;257;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
10;258;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
122;259;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
9;260;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
27;261;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
116;262;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
37;263;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
32;264;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
128;265;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
39;266;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
49;267;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
46;268;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
115;269;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
43;270;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
127;271;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
42;272;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
19;273;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
23;274;Votou contra para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
48;275;Não votou para a matéria de Adiamento do Grande Expediente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
51;276;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
34;277;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
40;278;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
21;279;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
119;280;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
133;281;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
5;282;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
1;283;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
45;284;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
20;285;Votou contra para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
50;286;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
8;287;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
44;288;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
35;289;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
29;290;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
41;291;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
121;292;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
53;293;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
12;294;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
132;295;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
22;296;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
16;297;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
131;298;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
38;299;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
118;300;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
3;301;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
13;302;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
6;303;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
117;304;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
114;305;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
15;306;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
4;307;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
11;308;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
26;309;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
113;310;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
25;311;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
112;312;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
10;313;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
122;314;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
9;315;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
27;316;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
116;317;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
37;318;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
32;319;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
128;320;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
39;321;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
49;322;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
46;323;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
115;324;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
43;325;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
127;326;Não votou para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
42;327;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
19;328;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
23;329;Votou a favor para a matéria de Inversão dos itens 36 e 37 para 1 e 2 respectivamente e como resultado ficou PENDENTE DE VOTAÇÃO.;11/04/2012;1
