ID_Vereador;id;Texo;Data_Aprovação;Tipo_Ação
35;176;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
43;177;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
34;178;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
20;179;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
9;180;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
5;181;Criou o projeto de ementa que: ''DISPOE SOBRE A CRIACAO DE FAIXAS EXCLUSIVAS PARA ONIBUS NO MUNICIPIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
132;182;Criou o projeto de ementa que: ''DISPOE SOBRE O PROGRAMA LINGUA ESTRANGEIRA PARA A GUARDA CIVIL METROPOLITANA, CRIA A GRATIFICACAO POR CONHECIMENTO ESPECIFICO DE LINGUA ESTRANGEIRA, E FIXA OUTRAS PROVIDENCIAS'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
132;183;Criou o projeto de ementa que: ''DISPOE SOBRE AS PLACAS INDICATIVAS DE SINALIZACAO DE TRANSITO, VIAS E PRINCIPAIS ACESSOS, E FIXA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
32;184;Criou o projeto de ementa que: ''INSTITTUI O PROGRAMA HOSPITAL DOMICILIAR DE ATENDIMENTO E INTERNACAO DOMICILIAR NO MUNICIPIO DE SAO PAULO - PROHDOM, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
12;185;"Criou o projeto de ementa que: ''INSTITUI, NO AMBITO DO MUNICIPIO DE SAO PAULO, O ""PROGRAMA DE SEGURANCA URBANA BAIRRO A BAIRRO"" E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.";02/08/2011;2
42;186;Criou o projeto de ementa que: ''ESTABELECE DIRETRIZES A SEREM OBSERVADAS PARA A PUBLICACAO DE DADOS E INFORMACOES PELA PREFEITURA DO MUNICIPIO DE SAO PAULO EM FORMATO ELETRONICO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 222, Legislatura 15 em 02/08/2011.;02/08/2011;2
25;187;Criou o projeto de ementa que: ''DENOMINA PRACA ANTONIO FAGUNDES, O ESPACO PUBLICO SEM DENOMINACAO LOCALIZADO NA AVENIDA FRANCISCO MONT'ALVERNE, NO BAIRRO JARDIM DAS ESMERALDAS, DISTRITO DE BUTANTA.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
21;188;Criou o projeto de ementa que: ''OUTORGA A RODRIGO ALCAZAR FARO A MEDALHA ANCHIETA E O DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO, E DA OUTRASPROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
128;189;Criou o projeto de ementa que: ''DENOMINA PRACA OXUM IPONDA O LOGRADOURO PUBLICO INOMINADO LOCALIZADO A ALTURA DO Nº 145 DA RUA ARARIMA.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
1;190;Criou o projeto de ementa que: ''DENOMINA TRAVESSA JOAO PAULO RODRIGUES A TRAVESSA INOMINADA LOCALIZADA A RUA CARLOS FACCHINA, ALTURA DO Nº 526 - AMERICANOPOLIS - SUBPREFEITURA DA CIDADE ADEMAR.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
1;191;Criou o projeto de ementa que: ''DENOMINA PRACA DA FAMILIA A PRACA INOMINADA, LOCALIZADA ENTRE A AVENIDA INACIO CUNHA LEME E RUA JOSE JOAQUIM CESAR - JARDIM SUZANA - SUBPREFEITURA DA CAPELA DO SOCORRO.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
26;192;Criou o projeto de ementa que: ''DISPOE SOBRE DENOMINACAO DE LOGRADOURO PUBLICO SITUADO NA CONFLUENCIA E FAZ A LIGACAO VIARIA DAS AVENIDAS BRIGADEIRO FARIA LIMA, RUA DOS PINHEIROS, TEODORO SAMPAIO, CARDEAL ARCOVERDE, BALTAZAR CARRASCO, MARTIN CARRASCO E CHOPIN TAVARES DE LIMA, NO BAIRRO DE PINHEIROS, NESTE MUNICIPIO. (PASSA A DENOMINAR-SE LARGO DA BATATA).'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
34;193;Criou o projeto de ementa que: ''DISPOE, SOBRE A REVOGACAO DA LEI Nº 15.017 DE 29 DE OUTUBRO DE 2009 - QUE DENOMINA PASSARELA BRAZ JAIME ROMANO NO MUNICIPIO DE SAO PAULO. (SITUADA SOBRE A AV. ANHAIA MELLO E ENTRE AS RUAS FRANCISCO POLITO E DR. SANARELI, DISTRITO DE VILA PRUDENTE)'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
40;194;Criou o projeto de ementa que: ''DENOMINA TRAVESSA DONA MARIA SEVERINA DA SILVA O ESPACO LIVRE SEM DENOMINACAO LOCALIZADO ENTRE AS RUAS EUGENIO SANS E A RUA MANUEL NUNES FIGUEIRA - ITAIM PAULISTA, SUBPREFEITURA ITAIM PAULISTA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
34;195;Criou o projeto de ementa que: ''ALTERA DENOMINACAO DA ATUAL ESTRADA DO PORTO, NO BAIRRO DO GRAJAU, PARA RUA JOSE GOMES.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
1;196;Criou o projeto de ementa que: ''DENOMINA NEUZA AVELINO DA SILVA MELO A EMEF INOMINADA, CONHECIDA POR EMEF CAUCASICA, LOCALIZADA A RUA CAUCASICA - VILA JACUI - SAO MIGUEL PAULISTA.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
34;197;Criou o projeto de ementa que: ''CONCEDE SALVA DE PRATA A 12ª DELEGACIA DE POLICIA DA CAPITAL'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
113;198;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADA PAULISTANA A SRA. ELEONORA MENICUCCI DE OLIVEIRA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
127;199;"Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE ""TITULO DE CIDADAO PAULISTANO"" AO SR. CARLOS WIZARD MARTINS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.";02/05/2012;2
19;200;Criou o projeto de ementa que: ''DENOMINA PRACA BERNARDINO ANTONIO MAHALEM, O LOGRADOURO INOMINADO, DELIMITADO PELAS VIAS DE CIRCULACAO: RUA OLHO DIAGUA DO BORGES E RUA SEM DENOMINACAO OFICIAL, BAIRRO E DISTRITO DE CANGAIBA, SUBPREFEITURA PENHA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 308, Legislatura 15 em 02/05/2012.;02/05/2012;2
122;201;Criou o projeto de ementa que: ''DISPOE SOBRE A DENOMINACAO COMO PRACA PROF. WALDOMIRO PEREIRA DE FARIA O LOGRADOURO PUBLICO INOMINADO NO JARDIM ETELVINA, DISTRITO DE GUAIANASES, E DA OUTRAS PROVIDENCIAS. (LOCALIZADO NA CONFLUENCIA DA RUA ALDEIA DOS MACHACALIS COM A AVENIDA NORDESTINA).'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 227, Legislatura 15 em 01/09/2011.;01/09/2011;2
41;202;Criou o projeto de ementa que: ''ALTERA A DENOMINACAO DO CENTRO EDUCACIONAL UNIFICADO JACANA PARA CENTRO EDUCACIONAL UNIFICADO JACANA - ANIBAL DE FREITAS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO EM PRIMEIRA DISCUSSÃO - Sessão EXTRAORDINÁRIA 227, Legislatura 15 em 01/09/2011.;01/09/2011;2
50;203;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DO TITULO DE CIDADAO PAULISTANO AO DR. KIYOSHI HARADA. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 16/09/2011 AS 19H NO PLENARIO ***'', que foi APROVADO EM DISCUSSAO UNICA - Sessão EXTRAORDINÁRIA 217, Legislatura 15 em 01/07/2011.;01/07/2011;2
38;204;Criou o projeto de ementa que: ''DENOMINA PRACA PEDRINA GUEDES SILVA, O LOGRADOURO PUBLICO INOMINADO, LOCALIZADO NA CONFLUENCIA DAS RUAS PEDRO VIDAL E GUACHARAPOS - DISTRITO DE TUCURUVI.'', que foi APROVADO POR PARECERES EM 31/03/2012; 31/03/2012;2
131;205;"Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O ""DIA DO BAIRRO DO TEOTONIO VILELA"", A SER COMEMORADO ANUALMENTE NO DIA 26 DE SETEMBRO.'', que foi APROVADO POR PARECERES EM 29/11/2011"; 29/11/2011;2
118;206;Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDARIO OFICIAL DE EVENTOS DA CIDADE DE SAO PAULO O DIA EM MEMORIA AO FUTEBOL BRASILEIRO, A SER COMEMORADO NO DIA 24 DE NOVEMBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 29/11/2011; 29/11/2011;2
128;207;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE SALVA DE PRATA A PAROQUIA SAO LUIZ GONZAGA E DA OUTRAS PROVIDENCIAS. *** HONRARIA RETIRADA PELO VEREADOR PARA SER ENTREGUE FORA DA CASA ***'', que foi APROVADO POR PARECERES EM 29/06/2011; 29/06/2011;2
9;208;"Criou o projeto de ementa que: ''DISPOE SOBRE DENOMINACAO DE LOGRADOURO PUBLICO, E DA OUTRAS PROVIDENCIAS. (DENOMINA-SE PRCA ""IOLI ABILIO"", A ATUAL PCA. INOMINADA, LOCALIZADA ENTRE A ALTURA DO Nº 360 DA RUA DA SAFRA E NA ALTURA DO Nº 321 DA RUA DOS MUTIRANTES,  BAIRRO CAPAO REDONDO, ZONA SUL).'', que foi APROVADO POR PARECERES EM 27/09/2011"; 27/09/2011;2
29;209;"Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007 PARA INCLUIR A ""VIRADA GASTRONOMICA PAULISTANA"", A SER REALIZADA ANUALMENTE NO MES DE MARCO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 23/12/2011"; 23/12/2011;2
119;210;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485 DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDARIO OFICIAL DO MUNICIPIO DA CIDADE DE SAO PAULO, O PAGODE DA 27, A SER REALIZADO ANUALMENTE NO ULTIMO DOMINGO DE AGOSTO, E DA OUTRAS PROVIDEENCIAS.'', que foi APROVADO POR PARECERES EM 23/12/2011; 23/12/2011;2
37;211;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DE COMBATE AO CRACK, A SE CELEBRAR ANUALMENTE NO DIA 15 DE JUNHO E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 21/11/2011; 21/11/2011;2
19;212;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA NELA INCLUIR O DIA MUNICIPAL DO CHEVROLET CLUBE DO BRASIL DE CARROS ANTIGOS, A SER COMEMORADO, ANUALMENTE, NO MES DE AGOSTO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 21/10/2011; 21/10/2011;2
43;213;Criou o projeto de ementa que: ''DENOMINA A PRACA MARIA ANUNCIADA TORRES BATISTA A PRACA PUBLICA INOMINADA, SITUADA ENTRE AS RUAS HERCULANO JOSE DOS SANTOS E LUIZ ELSON, PERUS.'', que foi APROVADO POR PARECERES EM 21/10/2011; 21/10/2011;2
19;214;Criou o projeto de ementa que: ''DENOMINA PRACA MANUEL MARCOS SENRA AZEVEDO, O ESPACO LIVRE DELIMITADO PELA AVENIDA ONZE DE JUNHO E RUA HABERBECK BRANDAO, BAIRRO/DISTRITO DE VILA MARIANA, SUBPREFEITURA VILA MARIANA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 21/10/2011; 21/10/2011;2
117;215;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007 COM A FINALIDADE DE INCLUIR NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE SAO PAULO O DESFILE YAYARTES - BLOCO CARNAVALESCO CASA DA DONA YAYA.'', que foi APROVADO POR PARECERES EM 21/10/2011; 21/10/2011;2
35;216;Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DA NOSSA SENHORA DO LIBANO A SER COMEMORADO ANUALMENTE NO 3º DOMINGO DE MAIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 21/10/2011; 21/10/2011;2
15;217;Criou o projeto de ementa que: ''DISPOE SOBRE A OUTORGA DE TITULO DE CIDADAO PAULISTANO AO DOUTOR TABAJARA ACACIO DE CARVALHO. *** SESSAO SOLENE DE ENTREGA REALIZADA EM 23/09/2011 AS 19H NO PLENARIO ***'', que foi APROVADO POR PARECERES EM 20/06/2011; 20/06/2011;2
27;218;Criou o projeto de ementa que: ''DISPOE SOBRE A INCLUSAO NO CALENDARIO OFICIAL DO MUNICIPIO O ENCONTRO DE CULTURA E ARTE DAS COMUNIDADES DE RAIZES ESTRANGEIRAS, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
4;219;"Criou o projeto de ementa que: ''DENOMINA ""PRACA CICERO CRUZ LANDIM"", A INOMINADA PRACA LOCALIZADA ENTRE AS RUAS CANDIDO GOMIDE E A RUA JOAO DA SILVA, NO ITAIM PAULISTA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011"; 17/12/2011;2
5;220;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O EVENTO CARNAVAL DE RUA DE PERUS, A SER REALIZADO ANUALMEN- TE NA TERCA-FEIRA DE CARNAVAL, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
5;221;Criou o projeto de ementa que: ''INSTITUI O DIA DE PARAISOPOLIS NO AMBITO DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
19;222;Criou o projeto de ementa que: ''DENOMINA PRACA LUDOVICO PIAZZA O LOGRADOURO INOMINADO DELIMITADO PELAS VIAS DE CIRCULACAO: RUA WANDENKOLK E RUA DA MOOCA - SUBPREFEITURA DA MOOCA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
45;223;Criou o projeto de ementa que: ''ACRESCENTA INCISO NO ART. 7º DA LEI 14.485, DE 19 DE JULHO DE 2007, QUE CONSOLIDOU A LEGISLACAO MUNICIPAL REFERENTE A DATAS COMEMORATIVAS, EVENTOS E FERIADOS DO MUNICIPIO DE SAO PAULO, PARA INCLUIR NO CALENDARIO A SEMANA JUNTOS CONTRA O BULLYING, A SER REALIZADA, ANUALMENTE NA QUARTA SEMANA DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
127;224;Criou o projeto de ementa que: ''ACRESCENTA INCISO NO ART. 7º DA LEI 14.485, DE 19 DE JULHO DE 2007, QUE CONSOLIDOU A LEGISLACAO MUNICIPAL REFERENTE A DATAS COMEMORATIVAS, EVENTOS E FERIADOS DO MUNICIPIO DE SAO PAULO, PARA INCLUIR NO CALENDARIO A SEMANA JUNTOS CONTRA O BULLYING, A SER REALIZADA, ANUALMENTE NA QUARTA SEMANA DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011; 17/12/2011;2
27;225;"Criou o projeto de ementa que: ''ALTERA A LEI 14.485, DE 19 DE JULHO DE 2007, PARA NELA INCLUIR O ""DIA DO TRABALHADOR DA FISCALIZACAO DO TRANSPORTE PUBLICO"", A SER COMEMORADO ANUALMENTE NO DIA 25 DE OUTUBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011"; 17/12/2011;2
37;226;"Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA CRIAR O ""DIA DO CIRCULO DE ORACAO"", A SER COMEMORADO ANUALMENTE NO DIA 06 DE MARCO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/12/2011"; 17/12/2011;2
41;227;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR O DIA DO EVENTO SOCIAL CULTURAL DO IMIRIM A SER REALIZADO ANUALMENTE, NO SABADO ANTERIOR AO DA SEMANA DOS FESTEJOS DE CARNAVAL, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 17/03/2012; 17/03/2012;2
19;228;Criou o projeto de ementa que: ''ALTERA O INCISO CXI, DO ARTIGO 7º, DA LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DO ENXADRISTA, A SER COMEMORADO, ANUALMENTE, EM 12 DE JUNHO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 16/02/2012; 16/02/2012;2
9;229;Criou o projeto de ementa que: ''DISPOE SOBRE DENOMINACAO DE LOGRADOURO PUBLICO, E DA OUTRAS PROVIDENCIAS. (DENOMINA-SE VIELA ANTONIO CARLOS DONIQUE, CONHECIDA COMO VIELA COHAB ADVENTISTA, LOCALIZADA ENTRE A TRAVESSA RAIZ DE CEDRO E AS RUAS LAPA DOS ESTEIOS E RUA MILTON GUMILL, CAPAO REDONDO, ZONA SUL).'', que foi APROVADO POR PARECERES EM 15/03/2012; 15/03/2012;2
19;230;Criou o projeto de ementa que: ''DENOMINA PRACA JOAO AMARO NAZARETH, O LOGRADOURO INOMINADO, DELIMITADO PELAS VIAS DE CIRCULACAO: AVENIDA CAMPANELLA E RUA VALDOMIRO FONSECA, BAIRRO E DISTRITO DE ITAQUERA, SUBPREFEITURA DE ITAQUERA, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 14/03/2012; 14/03/2012;2
19;231;Criou o projeto de ementa que: ''DENOMINA PASSARELA ANTONIO JOSE DA FONSECA, O LOGRADOURO INOMINADO, A PERMITIR O DESLOCAMENTO EXCLUSIVO DE PEDESTRES, LOCALIZADO NO SENTIDO TRANSVERSAL A VIA DE CIRCULACAO: AV.DO ESTADO, ACESSO DA RUA DONA ANA NERI PARA A ESTACAO ANA NERI, BAIRRO/DISTRITO CAMBUCI, SUBPREFEITURA DA SE.'', que foi APROVADO POR PARECERES EM 13/12/2011; 13/12/2011;2
40;232;"Criou o projeto de ementa que: ''INSTITUI NO CALENDARIO OFICIAL DO MUNICIPIO DE SAO PAULO, O EVENTO ESPORTIVO DENOMINADO ""200 MILHAS DE INTERLAGOS"", E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 13/12/2011"; 13/12/2011;2
121;233;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDARIO OFICIAL DE EVENTOS DA CIDADE DE SAO PAULO O FESTIVAL DE INVERNO DA MOOCA, E DA OUTRAS PROVIDENCIAS'', que foi APROVADO POR PARECERES EM 13/12/2011; 13/12/2011;2
19;234;Criou o projeto de ementa que: ''ALTERA O INCISO LXXXVII, DO ART. 7º, DA LEI 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DAS AUTO MOTO ESCOLAS E DOS CENTROS FORMADORES DE CONDUTORES - CFC'S EM GERAL, A SER COMEMORADO, ANUALMENTE, EM 15 DE MAIO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
5;235;Criou o projeto de ementa que: ''DENOMINA PRACA ANSELMO LANGHI, O LOGRADOURO PUBLICO INOMINADO EXISTENTE ENTRE OS NºS. 288 E 378 DA AVENIDA MARECHAL JUAREZ TAVORA - SUPERQUADRA MORUMBI.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
27;236;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INCLUIR NO CALENDARIO DE EVENTOS DA CIDADE DE SAO PAULO O DIA DA FEIRA DE SAUDE DA ASSOCIACAO COMERCIAL DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
37;237;Criou o projeto de ementa que: ''INSTITUI NO AMBITO DO MUNICIPIO DE SAO PAULO A SEMANA DE PREVENCAO E COMBATE A DEPRESSAO POS-PARTO, E AINDA DISPOE SOBRE AS DIRETRIZES DA CONSCIENTIZACAO QUANTO A PREVENCAO, DIAGNOSTICO E DO PROPRIO TRATAMENTO DA DEPRESSAO POS-PARTO NA REDE PUBLICA DE SAUDE DO MUNICIPIO DE SAO PAULO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
113;238;Criou o projeto de ementa que: ''DENOMINA TRAVESSA IZABEL FERREIRA RUFINO A TRAVESSA QUE SAI DA RUA JOSE NARCISO DE MENEZES, SITUADA NO BAIRRO DE SAPOPEMBA, SUBPREFEITURA DE SAPOPEMBA/VILA PRUDENTE, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
133;239;Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O DIA DO BAIRRO DE VILA GUILHERME A SER COMEMORADO ANUALMENTE NO DIA 12 DE SETEMBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 09/03/2012; 09/03/2012;2
128;240;Criou o projeto de ementa que: ''INSTITUI, NO AMBITO DO MUNICIPIO DE SAO PAULO, O DIA MUNICIPAL DO HIPNOLOGO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 06/04/2012; 06/04/2012;2
20;241;"Criou o projeto de ementa que: ''ALTERA O ART. 8º DA LEI Nº 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR O ""SALAO INTERNACIONAL DE VEICULOS ANTIGOS"" NO CALENDARIO OFICIAL DE DATAS E EVENTOS DO MUNICIPIO DE SAO PAULO, A SE REALIZAR ANUALMENTE NOS MESES DE SETEMBRO, OUTUBRO E NOVEMBRO, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 06/04/2012"; 06/04/2012;2
44;242;Criou o projeto de ementa que: ''INSTITUI O DIA MUNICIPAL DA ECONOMIA SOLIDARIA.'', que foi APROVADO POR PARECERES EM 03/12/2011; 03/12/2011;2
116;243;Criou o projeto de ementa que: ''ALTERA O INCISO CXXIX, DA LEI 14.485, DE 19 DE JULHO DE 2007, PARA INCLUIR NO CALENDARIO DE EVENTOS DO MUNICIPIO A FESTA DO CMTC (COMPANHIA MUNICIPAL DE TRANSPORTES COLETIVOS) CLUBE EM HOMENAGEM AOS TRABALHADORES DOS TRANSPORTES, E DA OUTRAS PROVIDENCIAS.'', que foi APROVADO POR PARECERES EM 03/12/2011; 03/12/2011;2
32;244;"Criou o projeto de ementa que: ''ALTERA A LEI Nº 14.485, DE 19 DE JULHO DE 2007, COM A FINALIDADE DE INSTITUIR O ""DIA DO CORRETOR DE SEGUROS MUNICIPAL"", A SER COMEMORADO, ANUALMENTE, NO DIA 12 DE OUTUBRO DE CADA ANO.'', que foi APROVADO POR PARECERES EM 01/10/2011"; 01/10/2011;2
